Stock,Date,Adj Close,Close,High,Low,Open,Volume,RSI14,RSI28,RSI50,EMA20,EMA50,EMA90,EMA12,EMA26,MACD,AROON_bull_25,AROON_bear_25,AROON_bull_50,AROON_bear_50,VROC_20,daily_return,DJI_Close,WMA_14,WMA_20,WMA_200,STD_20,SMA_20,UB,LB,RVI_10
AAPL,2020-01-16,76.13465118408203,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200,71.84865956388037,71.69125615059629,71.58008747545071,,,,,,,,,,,,0.012526810733445526,29297.640625,,,,,,,,0.2994940786289833
AAPL,2020-01-17,76.97754669189453,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400,75.4240701620844,74.7461348262431,74.42957999742723,,,,77.48220942775853,,,,,,,,0.011071115381805718,29348.099609375,,,,,,,,0.3440788853867409
AAPL,2020-01-21,76.45585632324219,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200,69.53740808031834,69.90429336535318,69.9971858881876,,,,77.73763902826563,,,,,,,,-0.006777175826873649,29196.0390625,,,,,,,,0.23366637051815597
AAPL,2020-01-22,76.728759765625,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400,70.82038707573435,70.9259792271055,70.92153163527463,,,,77.99723349341826,,,,,,,,0.0035694249663364985,29186.26953125,75.56610020228794,,,,,,,0.24972946579391891
AAPL,2020-01-23,77.09830474853516,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000,72.50883920333402,72.24893421929303,72.10886026139103,,,,78.27573645544346,,,,,,,,0.0048162512210410124,29160.08984375,75.89014463878813,,,,,,,0.15928138513350015
AAPL,2020-01-24,76.87611389160156,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600,69.89023835923491,70.25562705353974,70.346579127158,,,,78.47600767609039,,,,,,,,-0.0028819162452182745,28989.73046875,76.1411371140253,,,,,,,0.05622960519361423
AAPL,2020-01-27,74.61552429199219,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000,50.07564619256256,54.41559732585853,56.11024450367485,,,,78.28546850311615,,,,,,,,-0.02940561749514159,28535.80078125,76.04269074939546,,,,,,,0.03537191393950587
AAPL,2020-01-28,76.72636413574219,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000,61.151180448680186,62.58435386669735,63.205192573831376,,,,78.46039651961391,,,,,,,,0.02828955319659321,28722.849609375,76.20464368547712,,,,,,,0.03028428802614095
AAPL,2020-01-29,78.3324203491211,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200,67.12681649630869,67.21942101566756,67.3082165609795,,,,78.86418152959219,,,,,,,,0.020932260136001135,28734.44921875,76.53634498232887,,,,,,,0.11058250746034735
AAPL,2020-01-30,78.2188949584961,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200,66.34991911844989,66.61450081336045,66.77116907339762,78.39550247523228,,,79.18776879877751,,,,,,,,-0.0014492771973472207,28859.439453125,76.80426192510696,76.30078699021112,,2.0204013379315424,75.36096115112305,79.40176382698614,71.32015847525996,0.19253419629193208
AAPL,2020-01-31,74.75077819824219,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400,48.05313634953794,51.83601601283495,53.47148116702778,78.29855009105836,,,78.90926628225886,,,,,,,47.3190217920821,-0.04433860593522998,28256.029296875,76.57700972784133,76.242674328032,,1.915585102269791,75.47157402038575,79.30274422492533,71.64040381584616,-0.06654051048879864
AAPL,2020-02-03,74.54549407958984,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400,47.22302854746381,51.1395911103615,52.83583329522269,78.19059302672207,,,78.64091776430016,,,,,,,18.77055387130372,-0.002746247244515887,28399.810546875,76.32427237374442,76.15447623843238,,1.7316340176036402,75.60718421936035,79.07045225456763,72.14391618415307,-0.030155506165029104
AAPL,2020-02-04,77.00650024414062,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400,56.847207589007404,58.132685604666754,58.823710253686606,78.33553669330843,,,78.80577680454304,,,,,,,15.397948426856958,0.03301347982110414,28807.630859375,76.41876002720424,76.2877444312686,,1.5831803329170526,75.83722457885742,79.00358524469152,72.67086391302331,0.03145905363585486
AAPL,2020-02-05,77.63443756103516,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800,58.90633120572932,59.66039855892014,60.141244616975634,78.52858110839884,,,79.04527315026839,,,,,,,9.143581453449922,0.008154341710163715,29290.849609375,76.58278089250837,76.45890757242839,,1.358663425748023,76.11568870544434,78.83301555694038,73.3983618539483,0.013590932155796757
AAPL,2020-02-06,78.54251861572266,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600,61.74889674575638,61.753365974322456,61.93839367362282,78.79276365652937,,,79.39253849080703,,,72.0,8.0,,,-20.180013204198694,0.011696884568443977,29379.76953125,76.84462483723958,76.69003423055013,,1.2812270278341742,76.38159370422363,78.94404775989199,73.81913964855528,0.031575039471406434
AAPL,2020-02-07,77.47492218017578,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000,56.77644107528216,58.07944278477761,58.76006325216772,78.90845280303365,,,79.48714790680967,78.51672708665626,0.9704208201534072,68.0,4.0,,,-30.818231198459333,-0.013592592322767216,29102.509765625,76.94119051978701,76.79416075206939,,1.2451093081853897,76.51635131835937,79.00656993473015,74.02613270198859,0.02625478738354021
AAPL,2020-02-10,77.8429183959961,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800,58.031000548659115,58.95238967341655,59.49120005660089,79.04931415019637,,,79.62566314395313,78.65530263195892,0.9703605119942154,64.0,0.0,,,-22.25180027985393,0.0047498752559504975,29276.8203125,77.08208545503162,76.92050047374907,,1.2212905791189215,76.66105651855469,79.10363767679253,74.21847536031684,0.1412455629991885
AAPL,2020-02-11,77.37324523925781,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200,55.80472570230485,57.371138371603784,58.148601303034084,79.13056959664344,,,79.66825286609736,78.74768735091682,0.9205655151805416,60.0,4.0,,,-22.388177599315405,-0.006033601596859395,29276.33984375,77.14714718773251,76.98832797095889,,1.2311839765940487,76.70221710205078,79.16458505523887,74.23984914886269,0.018058981341520723
AAPL,2020-02-12,79.21068572998047,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400,61.95407416894048,61.55477276010389,61.607452710442764,79.38480135427339,,,79.99621443312205,78.97378481023837,1.0224296228836778,56.0,0.0,,,-29.776282706737206,0.023747750078736196,29551.419921875,77.45106302897135,77.22722974504744,,1.3179776215519843,76.88693313598633,79.52288837909029,74.25097789288236,0.09955485604632625
AAPL,2020-02-13,78.64663696289062,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600,59.22961541023414,59.68990302380608,60.05280314962275,79.55934396618039,,,80.18410433253356,79.13998584498344,1.0441184875501222,52.0,64.0,,,-22.289368096086402,-0.00712086711397264,29423.310546875,77.65965445382254,77.39482058570499,,1.3105639686821933,77.05962867736817,79.68075661473256,74.43850074000378,0.06488873946680666
AAPL,2020-02-14,78.66600036621094,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600,59.29579124135183,59.73333321627015,60.088084142051486,79.7191686409973,,,80.34616567395268,79.29535748992969,1.0508081840229977,48.0,60.0,,,-26.385933187049066,0.00024620764559135644,29398.080078125,77.85396554129464,77.54780836559478,,1.3384681072756852,77.1861961364746,79.86313235102598,74.50925992192323,0.27767334982232655
AAPL,2020-02-18,77.2255859375,79.75,79.9375,78.65249633789062,78.83999633789062,152531200,52.47273776262911,55.14959041251012,56.31286796441092,79.72210496090233,,,80.25444787795996,79.32903471289785,0.9254131650621105,44.0,56.0,,,10.677103740919078,-0.018310507995899505,29232.189453125,77.81764540899367,77.55155977521623,,1.337581899155538,77.19859809875489,79.87376189706596,74.52343430044381,0.2965749944937963
AAPL,2020-02-19,78.34400939941406,80.90499877929688,81.14250183105469,80.0,80.0,93984000,56.64435144392701,57.7596140594066,58.38444864133641,79.83476151503514,,,80.3545326320118,79.44577279189036,0.9087598401214336,40.0,52.0,,,-15.209954241667509,0.014482550677170858,29348.029296875,77.92569391159785,77.66064656575521,,1.348984549922359,77.29300575256347,79.99097485240819,74.59503665271876,0.306611720516431
AAPL,2020-02-20,77.54029846191406,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000,53.041429928376026,55.358831540066895,56.422584951982216,79.85764108010248,,,80.31152714220109,79.49238198865717,0.8191451535439143,36.0,48.0,,,-1.2436120527454917,-0.010258741461679821,29219.98046875,77.92647058396112,77.68419825236002,,1.3433124298617098,77.33358268737793,80.02020754710135,74.6469578276545,0.29775136434174204
AAPL,2020-02-21,75.78516387939453,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000,46.13955862257727,50.5961572367277,52.49206695382308,79.70572259135388,,,79.99629172774587,79.40127939307088,0.5950123346749905,32.0,44.0,,,24.00834673405314,-0.02263512802161327,28992.41015625,77.69969213576545,77.53672979445685,,1.3868044591319824,77.2679256439209,80.04153456218486,74.49431672565694,0.12504430320570384
AAPL,2020-02-24,72.18533325195312,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200,35.83894351302823,42.76968679253122,45.81279445550167,79.21422502731497,,,79.1576311802381,79.04155485795046,0.11607632228763975,28.0,96.0,,,51.63016181512459,-0.04750046636001504,27960.80078125,76.98308497837611,77.0526733761742,,1.79356104722988,77.03338661193848,80.62050870639824,73.44626451747872,0.15649212786813657
AAPL,2020-02-25,69.74026489257812,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600,30.80802579198,38.5675195799349,42.10000361999106,78.52906041929128,,,78.05953355913476,78.52143943462572,-0.46190587549095596,24.0,96.0,,,42.44386809929603,-0.033872093529593084,27081.359375,75.96294642857143,76.35809035528274,,2.37614816432058,76.78962364196778,81.54191997060894,72.03732731332661,-0.13388964281436092
AAPL,2020-02-26,70.84660339355469,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800,35.23793101626218,41.274918050585384,44.18838232216618,78.01795928165602,,,77.30614354605574,78.12448084495871,-0.8183372989029749,20.0,92.0,,,22.079712020908072,0.015863698004024984,26957.58984375,75.1595219203404,75.79208842686245,,2.7228316381637905,76.49563560485839,81.94129888118597,71.04997232853081,0.001861049231834319
AAPL,2020-02-27,66.21548461914062,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600,27.34555128820729,34.64655424284422,38.28935288902235,77.10005813610954,,,75.9328902702653,77.40266724558532,-1.4697769753200163,16.0,96.0,,,48.271186315261765,-0.06536825412346281,25766.640625,73.80326094854446,74.81302642822266,,3.5230754356781877,75.88978881835938,82.93593968971575,68.843637947003,-0.14976739339949469
AAPL,2020-02-28,66.17674255371094,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000,27.29048442348852,34.59835206627581,38.24576893456284,76.26576653627917,,,74.76475274220766,76.73135828945979,-1.9666055472521293,12.0,96.0,,,236.5150950899141,-0.0005850907178664988,25409.359375,72.55923469180152,73.88797440301805,,4.08783181871757,75.28768119812011,83.46334483555525,67.11201756068498,0.021112830606975705
AAPL,2020-03-02,72.33783721923828,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200,45.935911880161356,46.8038655411365,47.87410361232522,76.11688395088576,,,74.75517530335239,76.58107244502932,-1.8258971416769327,8.0,92.0,,,71.05062218044736,0.09310060344125914,26703.3203125,72.24428943452381,73.60703688121977,,4.139789029994133,75.16703414916992,83.44661220915819,66.88745608918165,0.14557619576962355
AAPL,2020-03-03,70.04047393798828,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600,41.647231267056114,43.65355720209916,45.19307138230696,75.75622851090185,,,74.38207169222967,76.26617832547564,-1.8841066332459633,4.0,88.0,,,83.83022111947633,-0.031758805205735596,25917.41015625,71.67545841761998,73.11879305158342,,4.295038497844133,74.94178314208985,83.53186013777811,66.35170614640158,0.004192722506150042
AAPL,2020-03-04,73.28924560546875,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400,48.91116039245234,48.715754747712545,49.29087318921955,75.74944461068203,,,74.58252182551645,76.2231278982992,-1.6406060727827452,0.0,84.0,,,60.43344722888321,0.046384204515189875,27090.859375,71.60963287353516,72.96140852428618,,4.281396001781272,74.75592041015625,83.3187124137188,66.1931284065937,0.022336680211502914
AAPL,2020-03-05,70.91197204589844,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800,44.54175711062429,45.60651835473831,46.68458246110641,75.50949782461076,,,74.37444206111908,76.00141496930915,-1.6269729081900692,36.0,80.0,,,57.85395213874311,-0.03243686764587084,26121.279296875,71.28323218936012,72.59531820388068,,4.307320474105805,74.41979713439942,83.03443808261103,65.8051561861878,0.02025733352319668
AAPL,2020-03-06,69.97024536132812,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800,42.906566710674014,44.441290252953564,45.70764924915822,75.19978371701204,,,74.04875862015065,75.7240879119399,-1.6753292917892537,32.0,76.0,,,114.53688667648085,-0.013280221342043208,25864.779296875,70.90493142264229,72.17155136835008,,4.301986498288331,73.99118347167969,82.59515646825635,65.38721047510303,0.10559748604367529
AAPL,2020-03-09,64.43616485595703,66.5425033569336,69.52249908447266,65.75,65.9375,286744800,34.81741793014275,38.45387947473966,40.611574987570144,74.375280825576,,,72.89395011811726,75.04397053749499,-2.150020419377725,28.0,72.0,,,143.65657183644336,-0.07909191223773704,23851.01953125,69.87156996954054,71.26154959542411,,4.714457911168382,73.33924560546875,82.76816142780551,63.910329783131985,0.11564175040925379
AAPL,2020-03-10,69.07694244384766,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000,44.300701742027805,44.90857753171691,45.78399280501865,74.08573018356616,,,72.65411149755656,74.76923191134517,-2.115120413788617,24.0,68.0,,,160.8990679367309,0.07202131905684928,25018.16015625,69.57878287179129,70.855615960984,,4.6810828563099,72.90094680786133,82.26311252048113,63.53878109524153,0.25696748483109627
AAPL,2020-03-11,66.67789459228516,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800,40.98139940908911,42.51806428217115,43.77295720588991,73.58780332503085,,,72.07001713930867,74.33132570820445,-2.261308568895771,20.0,64.0,,,170.98190052924414,-0.034730081655143796,23553.220703125,69.05438050769624,70.26294432140531,,4.75363349555043,72.36617927551269,81.87344626661356,62.85891228441183,0.2053639864299687
AAPL,2020-03-12,60.09311294555664,62.057498931884766,67.5,62.0,63.98500061035156,418474000,33.55076655059871,36.92355387692754,38.977829899051535,72.48967909711217,,,70.52962972278192,73.422153354403,-2.8925236316210743,16.0,96.0,,,267.9526318381013,-0.09875509247843584,21200.619140625,67.75545872279577,69.09408086140951,,5.205515323426948,71.41030063629151,81.82133128314541,60.999269989437614,0.19269323103756028
AAPL,2020-03-13,67.29276275634766,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000,45.24157723740088,45.11247210662789,45.623645154523444,72.20423349788014,,,70.37007135084252,73.13106794334912,-2.7609965925066007,12.0,92.0,36.0,96.0,291.28378977409454,0.11980823521846462,23185.619140625,67.56593835013253,68.70193439665294,,4.9894332430618125,70.84260692596436,80.82147341208798,60.86374043984074,0.16794435189440207
AAPL,2020-03-16,58.63576126098633,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600,36.847019513069405,38.826929778644846,40.24576797995373,71.0945447531741,,,68.85967601663087,72.19932229409858,-3.3396462774677076,8.0,96.0,34.0,98.0,302.4580096263306,-0.12864684314874142,20188.51953125,66.26874702090309,67.53937766665504,,5.3347693181988,69.84109497070312,80.51063360710073,59.17155633430552,0.06849821762028135
AAPL,2020-03-17,61.21398162841797,63.21500015258789,64.40249633789062,59.59999847412109,61.87749862670898,324056000,40.394219603690885,41.35073320447408,42.312246943192314,70.34411193407065,,,67.99126434523964,71.53381695028297,-3.5425526050433263,4.0,96.0,32.0,98.0,112.45227205974908,0.043970101384990024,21237.380859375,65.42107558477493,66.71774782453265,,5.369569785981135,69.04051475524902,79.77965432721129,58.30137518328675,0.1937108244077974
AAPL,2020-03-18,59.71546173095703,61.66749954223633,62.5,59.27999877929688,59.942501068115234,300233600,39.022290237718835,40.34739467421659,41.46183904682005,69.5177678967531,,,67.0183774524699,70.80297862376099,-3.7846011712910865,0.0,96.0,30.0,98.0,219.45182158665304,-0.024480026582117675,19898.919921875,64.46534075055804,65.82964753650484,,5.285848913267623,68.10908737182618,78.68078519836142,57.537389545290935,0.19430319393002918
AAPL,2020-03-19,59.25791549682617,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200,38.59130818490694,40.03976900072776,41.203823952296965,68.7251233060932,,,66.12247318206288,70.09127648087679,-3.96880329881391,0.0,92.0,28.0,96.0,170.32714834039336,-0.007662106611388109,20087.189453125,63.51050473167783,64.98667878650484,,5.148055333070945,67.19496822357178,77.49107888971366,56.898857557429885,0.19172627465402692
AAPL,2020-03-20,55.49589920043945,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200,35.153473094015325,37.595637920060206,39.15930500525803,67.6379688363025,,,64.76670828840567,69.14451536179635,-4.377807073390684,0.0,96.0,26.0,98.0,210.05850842119887,-0.06348546459735338,19173.98046875,62.11996013096401,63.87248173668271,,5.3608770005078465,66.18050498962403,76.90225899063972,55.45875098860833,0.034088176723367426
AAPL,2020-03-23,54.31692886352539,56.09249877929688,57.125,53.15250015258789,57.02000045776367,336752800,34.12742905594766,36.864304453501774,38.54764844737946,66.53840025944483,,,63.432214517773545,68.17769931864824,-4.745484800874692,8.0,96.0,24.0,98.0,51.55718935422547,-0.021244278476430734,18591.9296875,60.73261889503116,62.74261734372094,,5.7800178671512095,65.28708477020264,76.84712050450506,53.72704903590022,-0.0007933670435084868
AAPL,2020-03-24,59.766300201416016,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200,42.48377388198657,42.24916033372754,42.76420409726599,66.07950511289799,,,63.16879708745502,67.69935131139304,-4.530554223938026,4.0,92.0,22.0,96.0,24.648507674913816,0.10032546854006608,20704.91015625,60.22160855247861,62.21682833716983,,5.805794631757598,64.78838653564453,76.39997579915973,53.176797272129335,0.012612689601521192
AAPL,2020-03-25,59.43706130981445,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000,42.13598610682579,42.024585262475014,42.58406619108739,65.63193329910916,,,62.89359769986428,67.23125129337247,-4.337653593508186,0.0,88.0,20.0,94.0,53.29191718655645,-0.005508771506551491,21200.55078125,59.79548964727493,61.707178315662205,,5.739354367063412,64.21790943145751,75.69661816558434,52.73920069733069,-0.006143247381418339
AAPL,2020-03-26,62.56482696533203,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200,46.60773423377869,44.90952864846007,44.83660709959969,65.53460637637035,,,63.1576596860931,67.03708457611165,-3.879424890018555,0.0,84.0,18.0,92.0,-21.371554333423994,0.0526231544189939,22552.169921875,59.8956910269601,61.549741890316916,,5.730525797534528,64.03537654876709,75.49642814383614,52.57432495369803,0.11052167052965
AAPL,2020-03-27,59.97450637817383,61.935001373291016,63.96749877929688,61.76250076293945,63.1875,204216800,43.60246222769776,43.06888125763394,43.39780438900367,65.19178685226755,71.09231952519018,,62.969558407200466,66.65915248701383,-3.689594079813361,0.0,80.0,16.0,90.0,-52.11910623432041,-0.04140218574557131,21636.779296875,59.72104412260509,61.16299235026042,,5.776182603471978,63.72526473999024,75.2776299469342,52.172899533046284,0.003008205783184965
AAPL,2020-03-30,61.68605422973633,63.70249938964844,63.880001068115234,62.34999847412109,62.685001373291016,167976400,46.0765967044802,44.62406939878055,44.59651687235148,65.04994995106574,70.85003034041831,,63.08231855834631,66.44014114646824,-3.357822588121927,20.0,76.0,14.0,88.0,-50.797370335784834,0.02853792310969938,22327.48046875,59.81709558396113,60.96878182547433,,5.420382462017789,63.19267559051514,74.03344051455072,52.351910666479554,0.031176890078860566
AAPL,2020-03-31,61.56016540527344,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,45.91703824282115,44.53128161285958,44.52574429774685,64.90924027206265,70.61142273324175,,63.157730829605825,66.22772315943601,-3.0699923298301854,16.0,72.0,12.0,86.0,-38.335822829662106,-0.002040798784017639,21917.16015625,59.96675128028507,60.81330466497512,,5.183005327704294,62.768660163879396,73.13467081928798,52.40264950847081,-0.018761800155641353
AAPL,2020-04-01,58.321048736572266,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,41.896862452921916,42.19045355874349,42.74475927452051,64.463360333345,70.27096628020193,,62.7069262274399,65.78326225247982,-3.0763360250399145,12.0,68.0,10.0,84.0,-19.60047157931621,-0.052617088459344874,20943.509765625,59.733265032087054,60.3897226242792,,4.635694030889348,62.02025032043457,71.29163838221326,52.748862258655876,-0.11947366165712683
AAPL,2020-04-02,59.29423522949219,61.23249816894531,61.28749847412109,59.22499847412109,60.084999084472656,165934000,43.49750001923779,43.1220166174737,43.438367793978436,64.15565917483075,69.97462306343941,,62.48009114151766,65.44616861666245,-2.966077475144786,8.0,64.0,8.0,82.0,-11.536214205897657,0.0166867111274982,21413.439453125,59.64641378493536,60.13010213942755,,4.1670599026212,61.43936347961426,69.77348328485665,53.105243674371856,-0.0626987670672351
AAPL,2020-04-03,58.44210052490234,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,42.3961714032817,42.50013255303205,42.97322825427264,63.79345362632566,69.65914364875375,,62.15276956828838,65.06885989805984,-2.916090329771464,4.0,60.0,6.0,80.0,-42.575896378408395,-0.014371290923843594,21052.529296875,59.52212102980841,59.84464852469308,,3.6955599944577058,60.86295623779297,68.25407622670838,53.47183624887756,0.08394114312718974
AAPL,2020-04-06,63.54042816162109,65.61750030517578,65.77749633789062,62.345001220703125,62.72499847412109,201820400,50.4755260095096,47.222631338253,46.47251862925988,63.96717235764471,69.526630752243,,62.68580506627105,65.10949992821658,-2.4236948619455276,0.0,56.0,4.0,78.0,-29.616718420002737,0.08723724149076983,22679.990234375,60.079449680873324,60.09964585077195,,3.6551839801256416,60.81816940307617,68.12853736332745,53.507801442824885,0.23348496199100222
AAPL,2020-04-07,62.80448913574219,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,49.39847168502362,46.6491006692229,46.056246102868144,64.05196529205429,69.3735444380365,,63.019911697451704,65.09083313123352,-2.0709214337818196,0.0,52.0,2.0,76.0,-28.883872550737845,-0.011582216978566318,22653.859375,60.51649649483817,60.288819158644905,,3.1423924765682463,60.5045467376709,66.78933169080739,54.219761784534406,0.021908478436739043
AAPL,2020-04-08,64.41195678710938,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,51.816917849888455,48.077522713131685,47.112119943893404,64.28677829576861,69.27990369682398,,63.55800248723678,65.19651229418324,-1.638509806946459,0.0,48.0,0.0,74.0,-33.921755501199534,0.025594789058675405,23433.5703125,61.1384530203683,60.66095344906761,,2.94259896683364,60.39124984741211,66.2764477810794,54.506051913744834,0.11392157342007399
AAPL,2020-04-09,64.87674713134766,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,52.52348134331083,48.49105231094336,47.415799057860596,64.54494203508528,69.20507070868528,,64.08715557513784,65.32991861006549,-1.2427630349276484,0.0,44.0,18.0,72.0,-61.32739429450814,0.007215901634140431,23719.369140625,61.77329548427037,61.08814366658529,,3.1069152698233586,60.63043155670166,66.84426209634837,54.416601017054944,-0.020696022527633022
AAPL,2020-04-13,66.1501235961914,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,54.492387746132984,49.63080388931726,48.246551645209756,64.90375707936288,69.17580609528575,,64.73720856357818,65.55085056487546,-0.813642001297282,4.0,40.0,16.0,70.0,-64.65835158551191,0.01962762501433235,23390.76953125,62.488580067952476,61.61382862272717,,2.9861133810733715,60.57329959869385,66.5455263608406,54.601072836547104,0.09345890949198903
AAPL,2020-04-14,69.49090576171875,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,59.26533247054567,52.49095781701995,50.34660642582387,65.55697040020853,69.26061563144825,,65.81802216121879,66.01097251919893,-0.1929503579801377,96.0,36.0,14.0,68.0,-39.52216897274269,0.05050303739295936,23949.759765625,63.53660518101284,62.463124447777155,,3.54889550001144,61.11605682373047,68.21384782375335,54.01826582370759,0.12199392027596206
AAPL,2020-04-15,68.85665130615234,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,58.021136925610804,51.91060762187206,49.95391613444015,66.08559209246917,69.32116915726782,,66.63178770086903,66.38849293769866,0.24329476317036836,92.0,32.0,12.0,66.0,-59.52724220505098,-0.009127157699472699,23504.349609375,64.40744774228051,63.20032392229353,,3.948918704856907,61.498190307617186,69.396027717331,53.60035289790337,0.16747797529200512
AAPL,2020-04-16,69.40375518798828,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,58.82414787160766,52.38156466378235,50.295155304104505,66.61767861798178,69.39826199179515,,67.40728199463557,66.77990091345073,0.6273810811848364,88.0,28.0,10.0,64.0,-47.66568432047579,0.007945548780805334,23537.6796875,65.26152710687546,63.95323486328125,,4.297562976532805,61.98260498046875,70.57773093353435,53.38747902740314,0.23443169879658204
